11.46	755.14	139.156
11.47	755.752	138.719
11.48	756.365	138.282
11.49	756.978	137.843
11.5	757.591	137.403
11.51	758.203	136.963
11.52	758.816	136.521
11.53	759.428	136.079
11.54	760.041	135.635
11.55	760.653	135.191
11.56	761.265	134.746
11.57	761.877	134.3
11.58	762.489	133.853
11.59	763.101	133.405
11.6	763.713	132.956
11.61	764.325	132.506
11.62	764.937	132.055
11.63	765.548	131.604
11.64	766.16	131.151
11.65	766.771	130.698
11.66	767.383	130.243
11.67	767.994	129.788
11.68	768.605	129.332
11.69	769.217	128.874
11.7	769.828	128.416
11.71	770.439	127.957
11.72	771.05	127.497
11.73	771.661	127.036
11.74	772.271	126.575
11.75	772.882	126.112
11.76	773.493	125.648
11.77	774.103	125.184
11.78	774.714	124.718
11.79	775.324	124.252
11.8	775.935	123.785
11.81	776.545	123.316
11.82	777.155	122.847
11.83	777.765	122.377
11.84	778.375	121.906
11.85	778.985	121.434
11.86	779.595	120.961
11.87	780.205	120.487
11.88	780.814	120.013
11.89	781.424	119.537
11.9	782.033	119.061
11.91	782.643	118.583
11.92	783.252	118.105
11.93	783.862	117.626
11.94	784.471	117.145
11.95	785.08	116.664
11.96	785.689	116.182
11.97	786.298	115.699
11.98	786.907	115.215
11.99	787.516	114.731
12	788.124	114.245
12.01	788.733	113.758
12.02	789.342	113.271
12.03	789.95	112.782
12.04	790.559	112.293
12.05	791.167	111.803
12.06	791.775	111.311
12.07	792.383	110.819
12.08	792.992	110.326
12.09	793.6	109.832
12.1	794.208	109.337
12.11	794.815	108.841
12.12	795.423	108.345
12.13	796.031	107.847
12.14	796.639	107.349
12.15	797.246	106.849
12.16	797.854	106.349
12.17	798.461	105.847
12.18	799.068	105.345
12.19	799.676	104.842
12.2	800.283	104.338
12.21	800.89	103.833
12.22	801.497	103.327
12.23	802.104	102.82
12.24	802.711	102.313
12.25	803.317	101.804
12.26	803.924	101.294
12.27	804.531	100.784
12.28	805.137	100.273
12.29	805.744	99.7604
12.3	806.35	99.2472
12.31	806.956	98.7331
12.32	807.563	98.218
12.33	808.169	97.7021
12.34	808.775	97.1852
12.35	809.381	96.6675
12.36	809.987	96.1488
12.37	810.593	95.6292
12.38	811.198	95.1087
12.39	811.804	94.5873
12.4	812.41	94.065
12.41	813.015	93.5417
12.42	813.621	93.0176
12.43	814.226	92.4925
12.44	814.831	91.9665
12.45	815.436	91.4396
12.46	816.041	90.9118
12.47	816.647	90.3831
12.48	817.251	89.8535
12.49	817.856	89.3229
12.5	818.461	88.7915
12.51	819.066	88.2591
12.52	819.67	87.7258
12.53	820.275	87.1917
12.54	820.88	86.6566
12.55	821.484	86.1206
12.56	822.088	85.5836
12.57	822.692	85.0458
12.58	823.297	84.5071
12.59	823.901	83.9674
12.6	824.505	83.4269
12.61	825.109	82.8854
12.62	825.713	82.343
12.63	826.316	81.7997
12.64	826.92	81.2555
12.65	827.524	80.7104
12.66	828.127	80.1644
12.67	828.731	79.6175
12.68	829.334	79.0697
12.69	829.937	78.5209
12.7	830.54	77.9713
12.71	831.144	77.4207
12.72	831.747	76.8692
12.73	832.35	76.3169
12.74	832.952	75.7636
12.75	833.555	75.2094
12.76	834.158	74.6543
12.77	834.761	74.0983
12.78	835.363	73.5414
12.79	835.966	72.9835
12.8	836.568	72.4248
12.81	837.17	71.8652
12.82	837.773	71.3046
12.83	838.375	70.7432
12.84	838.977	70.1808
12.85	839.579	69.6176
12.86	840.181	69.0534
12.87	840.783	68.4883
12.88	841.385	67.9223
12.89	841.986	67.3554
12.9	842.588	66.7876
12.91	843.189	66.2189
12.92	843.791	65.6493
12.93	844.392	65.0788
12.94	844.994	64.5074
12.95	845.595	63.9351
12.96	846.196	63.3618
12.97	846.797	62.7877
12.98	847.398	62.2127
12.99	847.999	61.6367
13	848.6	61.0599
13.01	849.2	60.4821
13.02	849.801	59.9035
13.03	850.402	59.3239
13.04	851.002	58.7434
13.05	851.603	58.1621
13.06	852.203	57.5798
13.07	852.803	56.9966
13.08	853.403	56.4126
13.09	854.004	55.8276
13.1	854.604	55.2417
13.11	855.204	54.6549
13.12	855.803	54.0672
13.13	856.403	53.4786
13.14	857.003	52.8891
13.15	857.603	52.2987
13.16	858.202	51.7074
13.17	858.802	51.1152
13.18	859.401	50.5221
13.19	860	49.9281
13.2	860.599	49.3332
13.21	861.199	48.7374
13.22	861.798	48.1407
13.23	862.397	47.543
13.24	862.996	46.9445
13.25	863.594	46.3451
13.26	864.193	45.7448
13.27	864.792	45.1436
13.28	865.39	44.5415
13.29	865.989	43.9384
13.3	866.587	43.3345
13.31	867.186	42.7297
13.32	867.784	42.124
13.33	868.382	41.5174
13.34	868.98	40.9098
13.35	869.578	40.3014
13.36	870.176	39.6921
13.37	870.774	39.0819
13.38	871.372	38.4708
13.39	871.97	37.8588
13.4	872.567	37.2458
13.41	873.165	36.632
13.42	873.762	36.0173
13.43	874.36	35.4017
13.44	874.957	34.7852
13.45	875.554	34.1678
13.46	876.151	33.5495
13.47	876.748	32.9303
13.48	877.345	32.3102
13.49	877.942	31.6892
13.5	878.539	31.0673
13.51	879.136	30.4445
13.52	879.733	29.8208
13.53	880.329	29.1962
13.54	880.926	28.5707
13.55	881.522	27.9443
13.56	882.118	27.317
13.57	882.715	26.6889
13.58	883.311	26.0598
13.59	883.907	25.4298
13.6	884.503	24.799
13.61	885.099	24.1672
13.62	885.695	23.5345
13.63	886.291	22.901
13.64	886.886	22.2665
13.65	887.482	21.6312
13.66	888.077	20.995
13.67	888.673	20.3578
13.68	889.268	19.7198
13.69	889.864	19.0809
13.7	890.459	18.4411
13.71	891.054	17.8003
13.72	891.649	17.1587
13.73	892.244	16.5162
13.74	892.839	15.8728
13.75	893.434	15.2285
13.76	894.028	14.5834
13.77	894.623	13.9373
13.78	895.218	13.2903
13.79	895.812	12.6425
13.8	896.407	11.9937
13.81	897.001	11.344
13.82	897.595	10.6935
13.83	898.189	10.0421
13.84	898.783	9.38973
13.85	899.378	8.73651
13.86	899.971	8.08239
13.87	900.565	7.42739
13.88	901.159	6.77149
13.89	901.753	6.1147
13.9	902.346	5.45701
13.91	902.94	4.79844
13.92	903.533	4.13897
13.93	904.127	3.47861
13.94	904.72	2.81736
13.95	905.313	2.15522
13.96	905.906	1.49219
13.97	906.499	0.82827
13.98	907.092	0.163457
13.99	907.685	-0.502246
